YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2021,2021,PA,Pennsylvania,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,"cases per 1,000",Crude Rate,146.72,146.72,,,103.63,189.81,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-77.86070029399963 40.79373015200048),42,COPD,COPD03,,CRDRATE,RACE,AIAN,,,,
2021,2021,OK,Oklahoma,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,1456.5,1456.5,,,1427.0,1485.9,Age,Age >=65,,,,,POINT (-97.52107021399968 35.47203135600046),40,CVD,CVD09,,CRDRATE,AGE,AGE65P,,,,
2021,2021,OK,Oklahoma,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,293.4,293.4,,,286.7,300.0,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,DIA,DIA03,,CRDRATE,RACE,WHT,,,,
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,285.0,285.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD08,,NMBR,RACE,HIS,,,,
2021,2021,SD,South Dakota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,1695.0,1695.0,,,,,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),46,CVD,CVD09,,NMBR,OVERALL,OVR,,,,
2021,2021,SC,South Carolina,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,1458.0,1458.0,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),45,CVD,CVD08,,NMBR,RACE,BLK,,,,
2021,2021,OK,Oklahoma,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,643.9,643.9,,,624.3,663.4,Age,Age >=65,,,,,POINT (-97.52107021399968 35.47203135600046),40,CVD,CVD08,,CRDRATE,AGE,AGE65P,,,,
2021,2021,ND,North Dakota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,1442.0,1442.0,,,,,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),38,CVD,CVD09,,NMBR,OVERALL,OVR,,,,
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,130.6,130.6,,,128.0,133.2,Sex,Male,,,,,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD08,,AGEADJRATE,SEX,SEXM,,,,
2021,2021,SC,South Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,232.5,232.5,,,224.2,240.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),45,CVD,CVD09,,AGEADJRATE,RACE,BLK,,,,
2021,2021,OK,Oklahoma,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,280.0,280.0,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,DIA,DIA03,,NMBR,RACE,MRC,,,,
2021,2021,OH,Ohio,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,780.0,780.0,,,,,Age,Age 0-44,,,,,POINT (-82.40426005599966 40.06021014100048),39,CVD,CVD09,,NMBR,AGE,AGE0_44,,,,
2021,2021,SD,South Dakota,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,428.9,428.9,,,338.5,536.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),46,COPD,COPD06,,CRDRATE,RACE,AIAN,,,,
2021,2021,SC,South Carolina,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,225.6,225.6,,,217.6,233.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),45,DIA,DIA03,,CRDRATE,RACE,BLK,,,,
2021,2021,SD,South Dakota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,147.7,147.7,,,140.1,155.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),46,CVD,CVD09,,AGEADJRATE,RACE,WHT,,,,
2021,2021,SC,South Carolina,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,319.7,319.7,,,309.0,330.4,Sex,Male,,,,,POINT (-81.04537120699968 33.998821303000454),45,COPD,COPD06,,CRDRATE,SEX,SEXM,,,,
2021,2021,OR,Oregon,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,199.5,199.5,,,162.9,236.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.15503132599969 44.56744942400047),41,CVD,CVD09,,AGEADJRATE,RACE,BLK,,,,
2021,2021,OK,Oklahoma,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,582.0,582.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,ALC,ALC09,,NMBR,RACE,WHT,,,,
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,231.2,231.2,,,227.7,234.7,Sex,Male,,,,,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD09,,AGEADJRATE,SEX,SEXM,,,,
2021,2021,OH,Ohio,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,14095.0,14095.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),39,CVD,CVD08,,NMBR,RACE,WHT,,,,
2021,2021,ND,North Dakota,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,240.8,240.8,,,223.6,258.0,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),38,COPD,COPD06,,AGEADJRATE,OVERALL,OVR,,,,
2021,2021,OK,Oklahoma,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,4077.0,4077.0,,,,,Sex,Female,,,,,POINT (-97.52107021399968 35.47203135600046),40,COPD,COPD06,,NMBR,SEX,SEXF,,,,
2021,2021,OH,Ohio,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,"cases per 1,000",Age-adjusted Rate,136.57,136.57,,,118.44,154.7,Race/Ethnicity,Hispanic,,,,,POINT (-82.40426005599966 40.06021014100048),39,COPD,COPD03,,AGEADJRATE,RACE,HIS,,,,
2021,2021,RI,Rhode Island,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,199.0,199.0,,,182.8,215.2,Sex,Female,,,,,POINT (-71.52247031399963 41.70828019300046),44,COPD,COPD06,,AGEADJRATE,SEX,SEXF,,,,
2021,2021,PA,Pennsylvania,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,6588.0,6588.0,,,,,Sex,Female,,,,,POINT (-77.86070029399963 40.79373015200048),42,DIA,DIA03,,NMBR,SEX,SEXF,,,,
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,131.4,131.4,,,129.4,133.4,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD08,,CRDRATE,OVERALL,OVR,,,,
2021,2021,RI,Rhode Island,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,226.3,226.3,,,213.2,239.4,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),44,COPD,COPD06,,AGEADJRATE,OVERALL,OVR,,,,
2021,2021,OR,Oregon,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,926.0,926.0,,,,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),41,ALC,ALC09,,NMBR,OVERALL,OVR,,,,
2021,2021,RI,Rhode Island,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,2003.0,2003.0,,,,,Age,Age >=65,,,,,POINT (-71.52247031399963 41.70828019300046),44,CVD,CVD09,,NMBR,AGE,AGE65P,,,,
2021,2021,RI,Rhode Island,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,480.0,480.0,,,,,Sex,Female,,,,,POINT (-71.52247031399963 41.70828019300046),44,COPD,COPD04,,NMBR,SEX,SEXF,,,,
2021,2021,OK,Oklahoma,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Crude Rate,174.3,174.3,,,164.9,183.7,Sex,Male,,,,,POINT (-97.52107021399968 35.47203135600046),40,COPD,COPD05,,CRDRATE,SEX,SEXM,,,,
2021,2021,SC,South Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,192.6,192.6,,,185.1,200.1,Age,Age 45-64,,,,,POINT (-81.04537120699968 33.998821303000454),45,CVD,CVD09,,CRDRATE,AGE,AGE4564,,,,
2021,2021,SC,South Carolina,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,410.0,410.0,,,,,Age,Age >=65,,,,,POINT (-81.04537120699968 33.998821303000454),45,ALC,ALC09,,NMBR,AGE,AGE65P,,,,
2021,2021,RI,Rhode Island,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,2174.0,2174.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-71.52247031399963 41.70828019300046),44,CVD,CVD09,,NMBR,RACE,WHT,,,,
2021,2021,OH,Ohio,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,18597.0,18597.0,,,,,Sex,Female,,,,,POINT (-82.40426005599966 40.06021014100048),39,CVD,CVD06,,NMBR,SEX,SEXF,,,,
2021,2021,OK,Oklahoma,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,351.0,351.0,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,CVD,CVD08,,NMBR,RACE,AIAN,,,,
2021,2021,OH,Ohio,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Crude Rate,249.0,249.0,,,242.3,255.8,Age,Age >=65,,,,,POINT (-82.40426005599966 40.06021014100048),39,COPD,COPD05,,CRDRATE,AGE,AGE65P,,,,
2021,2021,SC,South Carolina,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,250.0,250.0,,,,,Age,Age 0-44,,,,,POINT (-81.04537120699968 33.998821303000454),45,DIA,DIA03,,NMBR,AGE,AGE0_44,,,,
2021,2021,SD,South Dakota,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,363.0,363.0,,,335.3,390.7,Sex,Male,,,,,POINT (-100.3735306369997 44.353130053000484),46,COPD,COPD06,,CRDRATE,SEX,SEXM,,,,
2021,2021,ND,North Dakota,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,394.8,394.8,,,283.3,535.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),38,COPD,COPD06,,CRDRATE,RACE,AIAN,,,,
2021,2021,OH,Ohio,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,8754.0,8754.0,,,,,Sex,Male,,,,,POINT (-82.40426005599966 40.06021014100048),39,DIA,DIA03,,NMBR,SEX,SEXM,,,,
2021,2021,OK,Oklahoma,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,6659.0,6659.0,,,,,Age,Age >=65,,,,,POINT (-97.52107021399968 35.47203135600046),40,COPD,COPD06,,NMBR,AGE,AGE65P,,,,
2021,2021,SC,South Carolina,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,21555.0,21555.0,,,,,Sex,Male,,,,,POINT (-81.04537120699968 33.998821303000454),45,COPD,COPD03,,NMBR,SEX,SEXM,,,,
2021,2021,OK,Oklahoma,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,172.0,172.0,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,COPD,COPD04,,NMBR,RACE,AIAN,,,,
2021,2021,OK,Oklahoma,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,Number,Number,1322.0,1322.0,,,,,Sex,Male,,,,,POINT (-97.52107021399968 35.47203135600046),40,COPD,COPD05,,NMBR,SEX,SEXM,,,,
2021,2021,OH,Ohio,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,126349.0,126349.0,,,,,Overall,Overall,,,,,POINT (-82.40426005599966 40.06021014100048),39,COPD,COPD03,,NMBR,OVERALL,OVR,,,,
2021,2021,SC,South Carolina,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,5348.0,5348.0,,,,,Age,Age >=65,,,,,POINT (-81.04537120699968 33.998821303000454),45,COPD,COPD06,,NMBR,AGE,AGE65P,,,,
2021,2021,RI,Rhode Island,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,158.7,158.7,,,152.1,165.2,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),44,CVD,CVD09,,AGEADJRATE,OVERALL,OVR,,,,
2021,2021,OR,Oregon,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,581.0,581.0,,,,,Sex,Male,,,,,POINT (-120.15503132599969 44.56744942400047),41,ALC,ALC09,,NMBR,SEX,SEXM,,,,
2021,2021,SD,South Dakota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,365.0,365.0,,,,,Sex,Female,,,,,POINT (-100.3735306369997 44.353130053000484),46,CVD,CVD08,,NMBR,SEX,SEXF,,,,
2021,2021,SD,South Dakota,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Age-adjusted Rate,130.0,130.0,,,112.4,147.6,Sex,Male,,,,,POINT (-100.3735306369997 44.353130053000484),46,COPD,COPD05,,AGEADJRATE,SEX,SEXM,,,,
2021,2021,OR,Oregon,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,Number,Number,951.0,951.0,,,,,Sex,Male,,,,,POINT (-120.15503132599969 44.56744942400047),41,COPD,COPD05,,NMBR,SEX,SEXM,,,,
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,647.0,647.0,,,,,Age,Age 0-44,,,,,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD09,,NMBR,AGE,AGE0_44,,,,
2021,2021,OH,Ohio,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,13208.0,13208.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),39,DIA,DIA03,,NMBR,RACE,WHT,,,,
2021,2021,PA,Pennsylvania,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,6734.0,6734.0,,,,,Sex,Male,,,,,POINT (-77.86070029399963 40.79373015200048),42,COPD,COPD06,,NMBR,SEX,SEXM,,,,
2021,2021,OK,Oklahoma,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,5727.0,5727.0,,,,,Sex,Male,,,,,POINT (-97.52107021399968 35.47203135600046),40,DIA,DIA03,,NMBR,SEX,SEXM,,,,
2021,2021,SD,South Dakota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,Number,Number,186.0,186.0,,,,,Sex,Male,,,,,POINT (-100.3735306369997 44.353130053000484),46,CVD,CVD07,,NMBR,SEX,SEXM,,,,
2021,2021,ND,North Dakota,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,491.0,491.0,,,452.1,529.9,Age,Age >=65,,,,,POINT (-100.11842104899966 47.47531977900047),38,DIA,DIA03,,CRDRATE,AGE,AGE65P,,,,
2021,2021,SD,South Dakota,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,168.0,168.0,,,,,Age,Age 45-64,,,,,POINT (-100.3735306369997 44.353130053000484),46,ALC,ALC09,,NMBR,AGE,AGE4564,,,,
2021,2021,SC,South Carolina,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,5432.0,5432.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),45,COPD,COPD06,,NMBR,RACE,WHT,,,,
2021,2021,PA,Pennsylvania,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,566.0,566.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-77.86070029399963 40.79373015200048),42,CVD,CVD09,,NMBR,RACE,HIS,,,,
2021,2021,OK,Oklahoma,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,161.0,161.0,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,ALC,ALC09,,NMBR,RACE,AIAN,,,,
2021,2021,OR,Oregon,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,4953.0,4953.0,,,,,Age,Age >=65,,,,,POINT (-120.15503132599969 44.56744942400047),41,DIA,DIA03,,NMBR,AGE,AGE65P,,,,
2021,2021,OR,Oregon,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,3654.0,3654.0,,,,,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),41,CVD,CVD08,,NMBR,OVERALL,OVR,,,,
2021,2021,OR,Oregon,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,194.8,194.8,,,117.3,304.1,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,,,POINT (-120.15503132599969 44.56744942400047),41,CVD,CVD09,,AGEADJRATE,RACE,HAPI,,,,
2021,2021,OR,Oregon,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,2389.0,2389.0,,,,,Sex,Male,,,,,POINT (-120.15503132599969 44.56744942400047),41,CVD,CVD08,,NMBR,SEX,SEXM,,,,
2021,2021,PA,Pennsylvania,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,3488.0,3488.0,,,,,Sex,Male,,,,,POINT (-77.86070029399963 40.79373015200048),42,COPD,COPD04,,NMBR,SEX,SEXM,,,,
